dataset,shots,model,hmm,flip_prob,nll,prob,acc,nll_avg
logiqa,1,meta-llama/Llama-3.1-8B-Instruct,0,0.0,4.666682244010748,0.009403416070106651,0.0,7.6165625
logiqa,2,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.3106774222273767,0.2696373361774523,0.34,2.1670166015625
logiqa,3,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.926257377598855,0.39603314267784356,0.52,1.487861328125
logiqa,4,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.8409011801350156,0.4313216497302323,0.44,1.384881591796875
logiqa,5,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.8686511559304442,0.4195170308477888,0.46,1.4360443115234376
logiqa,6,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.8032607970396772,0.4478661797787311,0.6,1.20482421875
logiqa,7,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.1406550198554906,0.3196096026012103,0.34,1.68027099609375
logiqa,8,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.7272018424711102,0.48325933571789037,0.58,1.050205078125
logiqa,9,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.0194943246485988,0.36077733025736225,0.42,1.649735107421875
logiqa,10,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.1043411619315586,0.3314291684796298,0.44,1.477958984375
logiqa,11,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.8266200860766592,0.4375255888579682,0.62,1.2327923583984375
logiqa,12,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.9086968413502452,0.4030491188942778,0.38,1.2845941162109376
logiqa,13,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.8087188365991558,0.4454283673424104,0.52,1.0834173583984374
logiqa,14,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.7516398917938273,0.47159255751516116,0.58,0.986483154296875
logiqa,15,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.9545531450425763,0.3849841381926922,0.44,1.344248046875
logiqa,16,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.818636482360613,0.4410326004429497,0.52,1.3392645263671874
logiqa,17,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.9788797939417079,0.3757317601877766,0.36,1.2959027099609375
logiqa,18,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.0793570474171041,0.33981393967269996,0.34,1.462431640625
logiqa,19,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.0124000428160218,0.3633458865755298,0.38,1.3315423583984376
logiqa,20,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.8838306175357351,0.41319707629016333,0.42,1.2463739013671875
logiqa,21,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.9695165837982549,0.37926633728715275,0.42,1.325859375
logiqa,22,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.962193194675949,0.38205404754036876,0.38,1.382861328125
logiqa,23,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.8740009362927001,0.41727869950350793,0.46,1.1804290771484376
logiqa,24,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.1133483381353426,0.3284573315812309,0.32,1.61802978515625
logiqa,25,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.9121373357327893,0.40166481337801085,0.46,1.15994140625
logiqa,26,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.1319732804890867,0.3223964497057982,0.34,1.45922119140625
logiqa,27,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.071927299381276,0.3423480739558856,0.38,1.4350732421875
logiqa,28,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.0268202371272874,0.35814396479156096,0.36,1.443406982421875
logiqa,29,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.9507173141409451,0.3864637081224891,0.48,1.3864398193359375
logiqa,30,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.7756763830683199,0.46039227412285155,0.62,1.1191693115234376
logiqa,31,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.765307432089062,0.4651908943799486,0.54,1.0723291015625
logiqa,32,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.8508860640978317,0.427036382656885,0.5,1.17725830078125
logiqa,33,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.9395183147039878,0.39081604036718004,0.46,1.3528662109375
logiqa,34,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.054400285663437,0.3484013059242263,0.38,1.4719915771484375
logiqa,35,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.8154746458299751,0.4424292803033596,0.58,1.01173828125
logiqa,36,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.9328208079710248,0.39344231836903887,0.4489795918367347,1.3392358896683674
logiqa,37,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.1249824673492619,0.32465815942656956,0.3409090909090909,1.6039234508167615
logiqa,38,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.814643958635814,0.4427969533303246,0.5135135135135135,1.141693115234375
logiqa,39,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.9285393159207451,0.3951304498092649,0.5,1.2608991350446428
logiqa,40,meta-llama/Llama-3.1-8B-Instruct,0,0.0,1.1627693535149126,0.3126192278295222,0.46153846153846156,1.7025240384615385
logiqa,41,meta-llama/Llama-3.1-8B-Instruct,0,0.0,0.45117187500000006,0.6368813687851224,1.0,0.451171875
